,_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
603,604,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-64,
604,605,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-73,
605,606,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-78,
606,607,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:60,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
607,608,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-86,
608,609,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-87,
609,610,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-76,
610,611,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-78,
611,612,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-79,
612,613,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-80,
613,614,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-81,
614,615,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-86,
615,616,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-87,
616,617,1411637387478.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-89,
617,618,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-39,
618,619,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-60,
619,620,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-60,
620,621,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-85,
621,622,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-85,
622,623,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-77,
623,624,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-78,
624,625,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-81,
625,626,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-85,
626,627,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-62,
627,628,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:22,Secure,[WPA2-EAP-CCMP][ESS],2462,-76,
628,629,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:21,MatiesWifi,[ESS],2462,-78,
629,630,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-77,
630,631,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:63,Secure,[WPA2-EAP-CCMP][ESS],2412,-77,
631,632,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a2,Clickers,[ESS],2462,-83,
632,633,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-89,
633,634,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-82,
634,635,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-71,
635,636,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-61,
636,637,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-60,
637,638,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
638,639,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-77,
639,640,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-72,
640,641,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-72,
641,642,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-74,
642,643,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-81,
643,644,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-86,
644,645,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-78,
645,646,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-78,
646,647,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-84,
647,648,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-73,
648,649,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-78,
649,650,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-70,
650,651,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-59,
651,652,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-60,
652,653,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-76,
653,654,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:83,eduroam,[WPA2-EAP-CCMP][ESS],2412,-74,
654,655,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:8a:3f:31,MWEB_8A3F31,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-86,
655,656,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-78,
656,657,1411637455510.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-84,
657,658,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-39,
658,659,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-60,
659,660,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-60,
660,661,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-85,
661,662,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-85,
662,663,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-77,
663,664,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-78,
664,665,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-81,
665,666,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-85,
666,667,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-62,
667,668,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:22,Secure,[WPA2-EAP-CCMP][ESS],2462,-76,
668,669,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:21,MatiesWifi,[ESS],2462,-78,
669,670,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-77,
670,671,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:63,Secure,[WPA2-EAP-CCMP][ESS],2412,-77,
671,672,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a2,Clickers,[ESS],2462,-83,
672,673,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-89,
673,674,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-82,
674,675,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-71,
675,676,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-61,
676,677,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-60,
677,678,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
678,679,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-77,
679,680,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-72,
680,681,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-72,
681,682,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-74,
682,683,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-81,
683,684,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-86,
684,685,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-78,
685,686,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-78,
686,687,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-84,
687,688,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-73,
688,689,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-78,
689,690,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-70,
690,691,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-59,
691,692,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-60,
692,693,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-76,
693,694,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:83,eduroam,[WPA2-EAP-CCMP][ESS],2412,-74,
694,695,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:8a:3f:31,MWEB_8A3F31,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-86,
695,696,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-78,
696,697,1411637461246.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-84,
697,698,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-56,
698,699,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-72,
699,700,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-65,
700,701,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-84,
701,702,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-86,
702,703,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-87,
703,704,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-75,
704,705,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:22,Secure,[WPA2-EAP-CCMP][ESS],2462,-86,
705,706,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:21,MatiesWifi,[ESS],2462,-86,
706,707,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-84,
707,708,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a2,Clickers,[ESS],2462,-86,
708,709,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-86,
709,710,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-79,
710,711,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-74,
711,712,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
712,713,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-83,
713,714,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-86,
714,715,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-85,
715,716,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-79,
716,717,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-88,
717,718,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-81,
718,719,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-81,
719,720,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-87,
720,721,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-76,
721,722,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
722,723,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
723,724,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-72,
724,725,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-75,
725,726,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-85,
726,727,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-72,
727,728,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-89,
728,729,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
729,730,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-82,
730,731,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:63,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
731,732,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:60,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
732,733,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a3,Secure,[WPA2-EAP-CCMP][ESS],2462,-91,
733,734,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
734,735,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-86,
735,736,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:61,Clickers,[ESS],2412,-86,
736,737,1411637523311.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:03,Clickers,[ESS],2412,-88,
737,738,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-56,
738,739,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-72,
739,740,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-65,
740,741,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-84,
741,742,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-86,
742,743,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-87,
743,744,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-75,
744,745,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:22,Secure,[WPA2-EAP-CCMP][ESS],2462,-86,
745,746,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:21,MatiesWifi,[ESS],2462,-86,
746,747,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-84,
747,748,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a2,Clickers,[ESS],2462,-86,
748,749,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-86,
749,750,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-79,
750,751,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-74,
751,752,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
752,753,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-83,
753,754,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-86,
754,755,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-85,
755,756,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-79,
756,757,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-88,
757,758,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-81,
758,759,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-81,
759,760,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-87,
760,761,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-76,
761,762,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
762,763,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
763,764,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-72,
764,765,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-75,
765,766,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-85,
766,767,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-72,
767,768,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-89,
768,769,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
769,770,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-82,
770,771,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:63,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
771,772,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:60,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
772,773,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a3,Secure,[WPA2-EAP-CCMP][ESS],2462,-91,
773,774,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
774,775,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-86,
775,776,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:61,Clickers,[ESS],2412,-86,
776,777,1411637528685.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:03,Clickers,[ESS],2412,-88,
